image_hash,width,height,box_hash,x,y,w,h,category
ffb509d1d95e385145f34b60ff516535,1080,1080,c743952d377901159ee7248bed00daec,0,0,1080,997,suitcoats_blazers
efaa917394fb0bec474ba8d8e9a3a32d,1080,1349,82bae86bfc398e0947da2479553acddf,63,557,864,792,suitcoats_blazers
cfe19668f83c2fa3fd5c5f3f672005bd,1080,1080,0bbdf768f8e958935d126b8809272fd6,384,422,284,232,buttondowns
cb9252ef6d20f4c8970d9918b381a577,1080,1080,aeaadcd5de6bfa41c1f5e8c6b233448f,309,374,634,706,suitcoats_blazers
6a1d1e3e10c313513207dbfb7ecf525f,1080,1350,666593e993049f01de76891622bc583e,264,368,609,982,suitcoats_blazers
6a1d1e3e10c313513207dbfb7ecf525f,1080,1350,fd95550dea72479025b2ba6e8173d3b7,311,987,284,363,pants
15513c54193d61ce163d9888b8f6db98,1080,1080,d8499b4648c020a4a6d6e304479ceab2,422,187,85,271,buttondowns
15513c54193d61ce163d9888b8f6db98,1080,1080,b429aab6d4654d933554c9fe0d8f986a,341,187,285,393,suitcoats_blazers
15513c54193d61ce163d9888b8f6db98,1080,1080,83c57b39b3ecfd0134d477b7388d39e5,384,463,218,472,pants
257c88d46ce582dd5f8846972946a466,1080,1080,9c038065d656ab887bb6d0986f91c628,481,408,102,189,buttondowns
257c88d46ce582dd5f8846972946a466,1080,1080,cfa2b3f7577e6371bee5e819883240fe,424,413,233,263,coats_jackets
257c88d46ce582dd5f8846972946a466,1080,1080,483e940511753b13c9416fce4fecefc2,461,573,175,367,pants
949ec78198cd009de73c0cabad83ec62,1080,1080,93d9d7a9cd916601191bc4471ea9f2c5,577,257,255,335,tees
949ec78198cd009de73c0cabad83ec62,1080,1080,ef31ce9d1642685c8f3d05bb3612c857,434,215,586,795,coats_jackets
949ec78198cd009de73c0cabad83ec62,1080,1080,cd929bb5150eec73a6204be77001a976,482,570,598,510,pants
34e0394f3f25151682c95fdfbc32b4b7,1080,1080,ec0a7cd0c6ca21cd1d8b0743569e2c33,497,357,174,165,tees
