image_hash,width,height,box_hash,x,y,w,h,category
d89db4c0cdcacf414724673ed4e3106d,1080,1018,6eaac618dbb6581cd91cd61c40ce047d,616,585,286,288,skirts
d89db4c0cdcacf414724673ed4e3106d,1080,1018,4f570fa49a295b2d5a039d8157eddd29,25,225,410,406,blouses
d89db4c0cdcacf414724673ed4e3106d,1080,1018,851f8e46be10f937211906337949bdb8,563,227,430,381,blouses
d88cbdfc3c7392254e52818813213486,1080,1080,8305b6af17312666720769a9f7666a3a,305,309,298,576,bustiers_bodysuits
d91f1e8dcd64f59f3a9e792d80aa6c38,1080,1080,771455eb75f4de584640aa3a8409cfc0,495,212,147,128,bras
d91f1e8dcd64f59f3a9e792d80aa6c38,1080,1080,6ee7001ca78725ac5a2e53fdec7d0ca9,379,402,255,541,skirts
d9ba1d01fb42b3437ae2b9ed48d938c0,1080,1080,aac9a956ac4e8275dfa4d076affe6fb8,559,416,416,510,bras
d9acb18ebac66f5f21fd4a25c647b2cd,1080,1080,dac2ced52d1308b0f626fd03fb827a99,425,315,494,620,bras
d9ca98dd894792c913b372ee8165a28e,1080,1080,17eca7df0b04cccd5ae9b8830c4a2ecb,1,201,525,760,tunics
d9ca98dd894792c913b372ee8165a28e,1080,1080,dc8ac6bd720a79741144e4b965434bf0,540,248,540,747,tunics
d9ca98dd894792c913b372ee8165a28e,1080,1080,cea32aa7e3b080015b05b50bb471bf47,97,954,334,126,jeans
d9ca98dd894792c913b372ee8165a28e,1080,1080,624f5f18619ccc8d16cc8172d0f49c13,625,852,443,228,jeans
d9884ab7ebf9a41f0232066668e1ed4b,1080,802,099c8bb5a9d9063326b16e7df383b001,286,313,794,489,longsleeveshirts
d96467d72722fa4f8d1af5606b4f1636,996,1244,9bc9fc1318a4b2af911c9383c2bf6ec4,207,601,372,639,tanks_camis
d96467d72722fa4f8d1af5606b4f1636,996,1244,85d322bc5e4c12a308e2a5d0dd023bde,61,275,935,965,buttondowns
d994b4a9a74c92e9166c935752597a79,1080,1080,6b97c08d7703aec84b6e328c9d2e2d69,386,365,236,214,bras
da429d6788ad2ed1df4a8eab89265887,810,1013,4c747ad1dbe9e74af626a6d057eaf393,254,203,310,720,dresses
da31625d723950b693b3499bac1b2395,1080,1080,a986bce2b1175a26b90d50d4be195d91,352,258,382,598,bustiers_bodysuits
da6bb424cabf4e1b63657a093b551736,1080,1291,6fe3b58048986348f658b49be3e57c66,343,278,381,810,onepieceswimsuits
da6853741ee32f5beb720e5f2db148c8,852,1065,864d73c6a77e98f2d4f8a3ed4a8dbfbd,365,432,376,632,rompers
d9f393e2ed983c1cb1592f234a123c23,1080,1080,21960dc893b21f653bbb74c7842ccd2f,756,261,179,126,bras
d9f393e2ed983c1cb1592f234a123c23,1080,1080,c237e0a3fb8c426d264eee2dbb7ed563,732,499,230,238,overalls
da10e646bfab9bc200094c4a7ff7e59b,1080,1080,bfabd4c6cd31204d1cbd1dc8f3d9c535,427,656,132,240,dresses
da10e646bfab9bc200094c4a7ff7e59b,1080,1080,8c656f9bbb22fd8158491110f1d31dce,415,644,133,222,coats_jackets
db17a2b18f59ac4201c0db73b4100311,1080,1080,e542f304f5c6e87dfbe82d3b73c7e586,173,312,446,768,dresses
db82bfa33272402da1e7559ecc052a9d,1080,1350,23970279503ca1733fcff8eb166c3095,353,701,336,521,tanks_camis
dc6124cc1ada9294eab72c479d216b2a,1080,1080,1133cfa00075a7499550e8c06d109ee2,300,292,394,698,bustiers_bodysuits
