image_hash,width,height,box_hash,x,y,w,h,category
e1bf51cb61d408046757b01f4976016c,800,1000,5be4450be2af37d98f31491cf962dba0,331,138,220,635,dresses
89ddc7fb2f5b4ea3f7051ba27f6880dc,800,1067,1da5cf433bff3f605dd6423e5ba72642,176,161,375,592,dresses
d78c1565bc730510a2646528cf99fdf9,800,1423,ed3d7905504fd9f2e1d8c95d61031c35,454,321,327,774,dresses
f56ff525e91d7b7dda1b69110970037f,800,1423,4c1caff0858c61ba482840334ef86533,214,421,342,688,dresses
fefa6819c68da20ae23cc79db97bc122,800,1423,2670893262208c399fae049b14370efc,42,137,522,751,dresses
c75aa2ce181d850c7e4337b709454f18,800,1423,fc077218c32ae3a6c5526fcd6127009e,100,403,573,818,dresses
faad2758a8e3dc209cc4793ba53d63a2,800,1420,caf37298d4c4e0e71d7764ad4ae4c6a8,182,264,366,616,dresses
5f94692ae902ffb39dda72f8c2d9edca,800,1423,7cfa12989613153cdb22de2e157def65,274,514,223,467,dresses
78f188536a2a448921d71c38d4211559,800,1423,cbdd589c78b5c2033e200461c98dfc57,301,423,177,571,dresses
4625e510acdcc776aa63a380c532bb13,800,1423,ac0316af359ca64b3f5e5eda6c148ad7,166,254,383,905,dresses
b98a1e4b9f488f93674379afad31cfef,800,1303,cf2bebdd4459ba2e4e8c609dcf8b6e0a,225,274,332,634,dresses
14e358cbb6b78ab89c435630de846576,800,1423,5b6cfccefec1afe0cb8263d9af759ec8,266,392,307,611,dresses
88259846b35c2e0445a52ab0c87c8be7,800,1067,8e2444a189af8552579563e3288a102a,192,288,325,461,dresses
d7e777de79acbd0adb0909f3975c544d,800,1067,e77dc2b5134207026b335aa270fd6e50,334,278,145,448,dresses
f83efa01b44cd72393061c98917f98cb,800,837,46fa800749109d9e61181c1da29d8fbb,433,307,190,262,dresses
474bba7fd06b8e3bbdca04d6faa44be7,800,1317,edf23aa7395426de1cfa8a8ade7b7b2a,276,435,314,632,dresses
dc30218fefb29f7396d40ed1c8a487aa,800,1420,469a44885b9db063af463f933b91af42,247,578,374,543,dresses
8215cdcea480e8fa0c98f7473e401772,800,1423,34743417291bd66b2fd1613c0d4cfce1,97,370,379,637,dresses
7b89d5fd7fd5218b7e5eea7c80ae024d,800,859,e9786d57a377d265b0aec79c3740a5e4,283,45,259,439,dresses
5814c68a31d3e102f7a99bf414ff155f,800,1066,6ab40dc63fc2ecc046a1b7c7769eabda,277,303,230,486,dresses
d31253e363d25237fce486c94e785279,800,1066,f3e3d4724e12a370ac3c671555b2711c,286,310,250,460,dresses
792a2f1bea222967ebcd39ca2308a75f,800,1420,3705da07ac949075a83254074b9e1829,178,624,387,753,skirts
3c781f415f391c1b7e5232e0da1b4edc,800,1357,5fc1aa10f773aa8e255e4f1a43a566c0,162,406,443,504,dresses
5f70cbd4b32dc4df16ad5acffd0ae41a,800,1420,1cd42d1716731a0dd90913e7a1f1939f,14,353,290,774,dresses
de69a97df063671d45e97eeb6227237d,800,1067,5ae5ae1b5b4d65951948038e0c0f60a7,256,212,247,701,dresses
4ba669771ed223e2de0be6783db7d4e8,800,1200,f91941bde3a5942454543792f4a76546,248,284,366,507,dresses
6297e2e5f9c9d083ddbaf177520300fd,800,1423,ffa2c8c76ea5fc3b87bb9becb205292b,36,503,522,578,dresses
3f2c5a016d57c839845841d6a03c3fa0,800,1200,4f52535cc7ba911a59f046218efcc14f,217,515,252,392,dresses
5724a351fb066a1a4f138e2c9624b88e,800,1423,15ac719d28921068955db0fae004694e,222,304,400,969,dresses
1b17565ce0db104e9e4f695dfc66a356,800,1420,aef48ebe40faaf87d4ca259f89e30d7e,0,157,654,1262,dresses
65bfa2572d2cb534587724efbc369927,800,1423,1d80cb9bb833fadece2c3f7e951141e8,278,6,339,1042,dresses
c09f5fab7f5cb70fb44477e2a8bb75a6,800,1420,d35fafc83cec3ad5ba1ab9214b23267c,135,379,378,692,dresses
