image_hash,width,height,box_hash,x,y,w,h,category
fc3765f1fbcb9196cf2c8e8843e4fd8b,1080,1080,c8c59bd2819b2d7544b9886ac906e77a,252,164,314,504,dresses
72d6bd8b95780c419a7179fead9b2b46,1066,1066,695f1d14ccc3caf783b0ecba1be5ce54,429,263,274,377,buttondowns
72d6bd8b95780c419a7179fead9b2b46,1066,1066,e0a0dc40c0f20291e2284ac961c7e1e6,456,480,540,424,pants
72d6bd8b95780c419a7179fead9b2b46,1066,1066,409538dc38ff69e9d9f878e956cd4291,61,285,630,781,jumpsuits
9a05960fcd9bff99f944b1c37184ad7b,1080,1081,4a339bb572620e0fce4dc84fff0eb971,109,441,354,607,dresses
9a05960fcd9bff99f944b1c37184ad7b,1080,1081,a3b0f307380bbf461165fb229e783773,653,460,301,621,dresses
09e8fb524b29668c0c15b6f28c93eaa6,1080,971,3e9d134508fa364a959a6762deeee1c6,82,469,350,502,tanks_camis
09e8fb524b29668c0c15b6f28c93eaa6,1080,971,fe9cd850101ca4dc6f1ec0d0744fa838,659,391,402,580,buttondowns
62b689d4550d79dfafb020ff9d5deb4d,1080,1349,5f53e135c89fc1e56c7258c6a70088bd,52,205,526,764,dresses
62b689d4550d79dfafb020ff9d5deb4d,1080,1349,7d3e551e41eae028a6892e78969af453,259,458,799,810,jumpsuits
230c7f1869791f87106c9b26b7d688c3,1080,1080,89b91e1bb925bdd307b0c79817096f25,0,626,101,137,skirts
230c7f1869791f87106c9b26b7d688c3,1080,1080,a4bf7221512012c508f0da29edda32b9,860,55,220,1025,dresses
230c7f1869791f87106c9b26b7d688c3,1080,1080,48e0346ebff4a41426f975985c6639f9,573,167,335,820,dresses
80e472de1551a3b31556eeca3ce26523,1080,1080,326d5fbe9261f51402347f245c2239ba,310,580,182,272,tanks_camis
80e472de1551a3b31556eeca3ce26523,1080,1080,de9fe953e4376592f07be18686f645cb,767,461,313,619,coats_jackets
80e472de1551a3b31556eeca3ce26523,1080,1080,82163e4a196098e6f7cade9e81da1b76,287,814,190,266,skirts
80e472de1551a3b31556eeca3ce26523,1080,1080,53c1dc6cccb77619f7bc5a1d549e60f0,830,506,187,574,dresses
3154e6a6c77fec7a607db2ed86572eeb,1080,1349,e06deb065a8c69b4b194e7dcae39a19f,165,689,404,660,tanks_camis
3154e6a6c77fec7a607db2ed86572eeb,1080,1349,dc9ae08ee99af98623a17d81ad3307dc,743,318,184,527,tunics
3154e6a6c77fec7a607db2ed86572eeb,1080,1349,b9f8999fb0c5be2459fe2eee292d05c5,685,230,395,512,coats_jackets
3154e6a6c77fec7a607db2ed86572eeb,1080,1349,6389ba312932ec340daacf287d7b5ce3,725,817,277,267,skirts
3154e6a6c77fec7a607db2ed86572eeb,1080,1349,00d961e5af0399fd63eba8b3810952b6,426,471,347,878,dresses
7d1e78076fd8d8b15e68fd5fd6fac900,1080,1080,f92f0b26aa8c62be462f6c8e5dca6067,666,365,75,167,tees
7d1e78076fd8d8b15e68fd5fd6fac900,1080,1080,74dad1df3d3d4002d66cbc5acf6e5159,620,303,281,286,suitcoats_blazers
7d1e78076fd8d8b15e68fd5fd6fac900,1080,1080,0496477e8a88e2bac947314fa8924ce2,666,525,150,470,skirts
7d1e78076fd8d8b15e68fd5fd6fac900,1080,1080,d7d673a1cd091b7b0d260b432dcb1231,238,334,170,711,dresses
df39a340842f1a4127d404cdac70b9ff,1080,976,655dff3d820754d7faa2156599527c71,647,347,433,629,suitcoats_blazers
df39a340842f1a4127d404cdac70b9ff,1080,976,84f64b05444dd3d46bf67c8a97640d81,39,330,598,646,suitcoats_blazers
3bf1045e1ab4a5a9368da4b1a7f4db51,1080,864,5bad6e4bc6c22f3abae3e001ca0b2413,588,186,375,632,coats_jackets
3bf1045e1ab4a5a9368da4b1a7f4db51,1080,864,1c78b926885c3d3d4dd1d78c5431f995,259,372,357,492,coats_jackets
1ec4d5495bfff8402b1e99afe0bd9946,843,843,0a0a6cfda2885afa7187491934285e11,161,162,484,675,dresses
1ec4d5495bfff8402b1e99afe0bd9946,843,843,544bc8a51b16dde6ff2b8a789e903d07,141,158,228,685,dresses
5a8ed9c0e8cf6bf90bb32eb80c65540e,1078,1078,4083ac9a4b7a24ac3905fb19e9122b11,588,89,396,628,suitcoats_blazers
5a8ed9c0e8cf6bf90bb32eb80c65540e,1078,1078,e3ed794c3c951e2f23b5bacb4db27a5b,637,674,336,404,pants
5a8ed9c0e8cf6bf90bb32eb80c65540e,1078,1078,c7a78b276c9f46c3eeba970b5607d0ea,103,230,547,848,dresses
1f3b2054604e14e9384a3584071e8b02,881,881,553fd791377d24ac9ba493208765f413,147,149,170,246,buttondowns
1f3b2054604e14e9384a3584071e8b02,881,881,f75682a721a79ea9d59eba9cc6cfaa90,209,396,123,254,pants
1f3b2054604e14e9384a3584071e8b02,881,881,7fdc64353faf18539b6f23cbb526c434,291,160,236,641,jumpsuits
06de72623d9375ee98be3ebbf8f3ba31,1080,1224,5aa5140cab1862c4a8ce5d8ad0f980fe,357,215,497,550,suitcoats_blazers
06de72623d9375ee98be3ebbf8f3ba31,1080,1224,5221f1f76deeea821c40233ec9f91a48,273,561,600,663,pants
